,Id,audit_year,Country,Hospital.Site,Hospital.Beds..HC.,Diabetic.Patients..BA.,Prevalence.of.diabetes,Percentage.White,Percentage.emergency,Percentage.Mangement.of.diabetes,Percentage.other.medical,Percentage.Non.Medical,Percentage.Diabetes.Type.1,Percentage.Diabetes.Type.2...Insulin,Percentage.Diabetes.Type.2...Non.insulin,Percentage.Diabetes.Type.2...Diet.only,Percentage.Diabetes.Type.Other,Nursing.hours,Consultant.hours,Dietician.hours,Podiatrist.hours,Blood.Glucose.monitoring.Days,Appropriate.Days,Good.Diabetes.Days,Visit.by.specialist.diabetes.team,Medication.errors,prescription.errors,management.errors,Insulin.Errors,Admitted.with.foot.disease,Seen.by.the.MDT.within.24.hours,Foot.Risk.Assessment.completed.within.24.hours,Foot.Risk.Assessment.completed.during.the.hospital.stay,X..Severe.Hypo,X..Minor.Hypo,Meals.Suitable,Meals.Timing,Meals.Choice,Staff.Knowledge...Answer.Qs,Staff.Knowledge...Emotional.support,Staff.Knowledge...Work.together,Overall.Satisfaction,Patient.reported.unexpected.high,Patient.reported.unexpected.low,Able.to.take.control.of.diabetes.care,Staff.aware.of.diabetes,some.all.or.most.staff.know.enough.about.diabetes,Percentage.renal.replacement.therapy
861,862,2015,England,Hospital,763.0,120,0.1573,0.5333,0.8151,0.0756,0.7143,0.2101,0.0513,0.3419,0.4701,0.1282,0.0085,0.0125,0.49,0.72,0.93,0.0677,0.0653,0.043899999999999995,0.2393,0.3776,0.2449,0.2653,0.2857,0.0885,0.6667,0.1215,0.1402,0.087,0.1869,0.75,0.5308,0.3323,0.7606,0.9,0.085,0.752,0.474,0.217,0.4707,0.8159,0.5793,0.0833
862,863,2015,England,Site,707.0,102,0.1443,0.8824,0.95,0.09,0.75,0.16,0.08,0.24,0.44,0.23,0.01,0.011200000000000002,0.41,0.33,0.08,0.0645,0.0582,0.0356,0.3838,0.5246,0.2787,0.3607,0.2951,0.05,0.8333,0.0521,0.0729,0.1143,0.2111,0.883,0.7716,0.6263,0.7785,0.875,0.5379999999999999,0.9537,0.0,0.273,0.5847,0.8228,0.6459999999999999,0.01
863,864,2015,England,Hospital,307.0,67,0.2182,0.8507,0.8636,0.0896,0.7463,0.1642,0.0492,0.2787,0.4426,0.2295,0.0,0.45,0.27,0.21,0.45,0.0682,0.0669,0.0484,0.3279,0.48,0.4,0.2,0.32,0.0769,0.5,0.0615,0.0615,0.0455,0.1563,1.0,0.7338,0.6462,0.8216,0.875,0.247,0.8242,0.36,0.192,0.4386,0.9268,0.6151,0.1343
864,865,2015,England,Hospital,220.0,38,0.1727,0.9211,0.9412,0.1081,0.8108,0.0811,0.0882,0.2941,0.3824,0.2059,0.0294,0.024900000000000002,0.58,0.18,0.99,0.0682,0.0692,0.0484,0.2353,0.25,0.25,0.0,0.25,0.0811,1.0,0.9459,0.9459,0.0556,0.1714,0.8540000000000001,0.8501,0.6758,0.7933,0.733,0.34600000000000003,0.7917,0.053,0.142,0.6079,1.0,0.6738,0.0
865,866,2015,England,Hospital,311.0,59,0.1897,0.5085,0.7931,0.1724,0.6207,0.2069,0.0357,0.3036,0.4286,0.2321,0.0,0.0146,0.023700000000000002,0.14,0.51,0.067,0.0676,0.0495,0.3571,0.3846,0.1538,0.3333,0.2821,0.28300000000000003,0.3333,0.3333,0.3725,0.0625,0.1818,0.8809999999999999,0.4694,0.5211,0.8064,0.815,0.25,0.7106,0.313,0.10099999999999999,0.4256,0.759,0.4565,0.0339
866,867,2015,England,Hospital,367.0,72,0.1962,0.9861,0.8592,0.0845,0.7465,0.16899999999999998,0.1,0.3,0.4286,0.1714,0.0,0.58,0.32,0.33,0.35,0.0669,0.06570000000000001,0.046799999999999994,0.4118,0.2364,0.0727,0.1636,0.1818,0.0588,0.75,0.1538,0.1692,0.0667,0.0441,0.857,0.8025,0.6928,0.8226,0.894,0.556,0.8824,0.19399999999999998,0.214,0.5825,0.9309999999999999,0.6313,0.0139
867,868,2015,England,Hospital,606.0,118,0.1947,0.9492,0.8793,0.0508,0.7373,0.2119,0.0424,0.2373,0.4153,0.2881,0.0169,0.012199999999999999,0.28,0.04,0.46,0.0697,0.065,0.05,0.2348,0.3766,0.1558,0.2857,0.1688,0.0593,0.5,0.3051,0.6017,0.0805,0.1685,0.909,0.6128,0.7198,0.7120000000000001,0.889,0.385,0.8021,0.25,0.177,0.3904,0.8562,0.6004,0.0
868,869,2015,England,Hospital,585.0,107,0.1829,0.9065,0.9223,0.1176,0.6863,0.1961,0.06,0.38,0.42,0.14,0.0,0.013500000000000002,0.62,0.15,0.67,0.0665,0.0649,0.049100000000000005,0.5888,0.3976,0.3012,0.2289,0.2169,0.1132,0.9167,0.1887,0.3019,0.0816,0.2178,0.846,0.6558,0.5920000000000001,0.6442,0.583,0.35700000000000004,0.812,0.17600000000000002,0.16699999999999998,0.642,0.9154,0.6954,0.0283
869,870,2015,England,Hospital,400.0,16,0.04,1.0,1.0,0.0625,0.9375,0.0,0.125,0.125,0.4375,0.3125,0.0,0.0406,0.0175,0.015,0.0263,0.0683,0.06509999999999999,0.044000000000000004,0.1429,0.3333,0.2222,0.2222,0.0,0.125,0.5,0.1333,0.3333,0.0,0.2143,0.972,0.6765,0.7274,1.0,1.0,0.16699999999999998,0.8594,0.11900000000000001,0.0,0.5176,0.8521,0.7115,0.0
870,871,2015,England,Hospital,355.0,33,0.09300000000000001,1.0,0.8485,0.1212,0.8182,0.0606,0.0323,0.3548,0.4194,0.1613,0.0323,0.049400000000000006,0.0152,0.0333,0.0176,0.0692,0.0692,0.045899999999999996,0.2727,0.2593,0.1852,0.0741,0.1111,0.0909,1.0,0.2121,0.3939,0.1538,0.2593,0.833,0.9514,0.5208,0.8187,0.774,0.541,0.8792,0.25,0.17800000000000002,0.4874,0.7235,0.5923,0.0
871,872,2015,England,Hospital,164.0,29,0.1768,0.9309999999999999,0.5517,0.0,0.8966,0.1034,0.1071,0.2857,0.4286,0.1786,0.0,0.0297,0.011000000000000001,0.66,0.0297,0.07,0.07,0.0432,0.4483,0.25,0.125,0.2083,0.1667,0.069,0.0,0.0,0.0,0.0357,0.2069,0.871,0.4979,0.4638,0.8519,0.857,0.517,0.8979,0.258,0.20800000000000002,0.3657,0.9123,0.8007,0.0
872,873,2015,England,Hospital,323.0,59,0.1827,0.9661,0.9153,0.0,0.7119,0.2881,0.0847,0.2373,0.4576,0.1864,0.0339,0.0222,0.47,0.47,0.17,0.0688,0.0635,0.0387,0.2373,0.5102,0.2857,0.3878,0.2653,0.0175,0.0,0.1864,0.2203,0.0976,0.2549,0.892,0.634,0.578,0.9535,0.5,0.667,0.9118,0.263,0.168,0.7591,0.8957,0.6005,0.0169
873,874,2015,England,Hospital,750.0,58,0.0773,0.6034,0.7895,0.0351,0.8246,0.1404,0.0727,0.2727,0.5455,0.0909,0.0182,0.0245,0.0138,0.94,0.0163,0.0687,0.0674,0.0379,0.1346,0.5333,0.0889,0.4667,0.2889,0.0179,0.0,0.0702,0.0702,0.0625,0.2321,0.765,0.5095,0.4306,0.7565,0.857,0.431,0.9418,0.302,0.231,0.629,0.889,0.622,0.0
874,875,2015,England,Hospital,868.0,135,0.1555,0.8074,0.903,0.0909,0.7348,0.1742,0.0763,0.3359,0.4046,0.1679,0.0153,0.74,0.21,0.14,0.11,0.0665,0.0622,0.0414,0.29100000000000004,0.4636,0.2818,0.2909,0.3091,0.0815,0.4167,0.1567,0.2015,0.0879,0.1966,0.636,0.5668,0.4078,0.8095,0.579,0.35200000000000004,0.7347,0.179,0.139,0.5133,0.7488,0.5393,0.0667
875,876,2015,England,Hospital,652.0,100,0.1534,0.96,0.93,0.1327,0.7755,0.0918,0.086,0.3118,0.4301,0.1613,0.0108,0.0159,0.031200000000000002,0.34,0.013000000000000001,0.0653,0.0601,0.0435,0.4886,0.28,0.16,0.1733,0.24,0.1224,0.6,0.5408,0.6837,0.09300000000000001,0.2135,0.72,0.6275,0.5535,0.6282,0.8640000000000001,0.556,0.8706,0.26899999999999996,0.196,0.71,0.7434,0.7104,0.0101
876,877,2015,England,Hospital,450.0,72,0.16,0.6389,0.8028,0.1268,0.7606,0.1127,0.0429,0.3714,0.4429,0.1143,0.0286,0.020099999999999996,0.93,0.52,0.97,0.06860000000000001,0.0634,0.0403,0.3521,0.4138,0.3448,0.2414,0.2414,0.057999999999999996,0.25,0.1304,0.1304,0.04,0.2429,0.903,0.4753,0.5111,0.7464,0.615,0.37200000000000005,0.8594,0.3,0.158,0.5591,0.825,0.6999,0.0141
877,878,2015,England,Hospital,348.0,65,0.1868,1.0,0.8923,0.0794,0.8413,0.0794,0.0323,0.4194,0.3226,0.1935,0.0323,0.0285,0.0123,0.49,0.49,0.06570000000000001,0.0638,0.0475,0.4211,0.5,0.4474,0.1842,0.3684,0.1094,0.7143,0.2373,0.2542,0.1316,0.2308,0.73,0.5538,0.5798,0.7807,0.95,0.49700000000000005,0.9145,0.33299999999999996,0.375,0.4879,0.8752,0.6319,0.0
878,879,2015,England,Hospital,507.0,71,0.14,0.9718,0.9429,0.1143,0.6857,0.2,0.0435,0.2899,0.4348,0.2319,0.0,0.010700000000000001,0.67,0.2,0.0124,0.0683,0.0637,0.0446,0.3,0.2453,0.1698,0.1509,0.1887,0.0845,0.8333,0.2174,0.2899,0.1449,0.2429,0.9129999999999999,0.7023,0.6583,1.0,0.925,0.5870000000000001,0.9314,0.2,0.184,0.6842,0.9009999999999999,0.7051,0.0
879,880,2015,England,Site,559.0,83,0.1485,0.8795,0.7439,0.0366,0.7683,0.1951,0.0625,0.3,0.3875,0.15,0.1,0.0202,0.37,0.0,0.0,0.068,0.0669,0.0432,0.2963,0.375,0.1429,0.25,0.2321,0.0244,0.0,0.038,0.0633,0.0405,0.1974,0.73,0.6755,0.5289,0.7534,0.625,0.556,0.8107,0.395,0.444,0.4247,0.8706,0.6948,0.0122
880,881,2015,England,Site,1167.0,199,0.1705,0.9347,0.8711,0.0725,0.6891,0.2383,0.0638,0.3351,0.4149,0.1596,0.0266,0.018799999999999997,0.34,0.1,0.1,0.06849999999999999,0.0675,0.0407,0.4031,0.3741,0.2446,0.2302,0.2302,0.08900000000000001,0.7778,0.3693,0.4318,0.1125,0.2749,0.912,0.6548,0.5221,0.6408,1.0,0.48100000000000004,0.8277,0.267,0.273,0.597,0.8075,0.6857,0.0558
881,882,2015,England,Hospital,438.0,98,0.2237,0.8776,0.9796,0.0842,0.8526,0.0632,0.0825,0.2577,0.4845,0.1753,0.0,0.56,0.37,0.18,0.12,0.0683,0.0665,0.0484,0.5361,0.4531,0.1406,0.375,0.1875,0.0316,0.0,0.0842,0.1263,0.1429,0.1807,0.72,0.6056,0.3796,0.8370000000000001,1.0,0.231,0.8544,0.11900000000000001,0.2,0.6332,0.7282,0.5503,0.0
882,883,2015,England,Hospital,442.0,86,0.1946,0.9884,0.9647,0.0814,0.7791,0.1395,0.0698,0.2674,0.3721,0.2442,0.0465,0.018000000000000002,0.33,0.2,0.34,0.068,0.0642,0.0472,0.5065,0.3333,0.1296,0.2407,0.1852,0.0353,0.5,0.7059,0.7176,0.0845,0.1711,0.846,0.7257,0.6271,0.9152,0.907,0.769,0.883,0.25,0.25,0.6427,0.8972,0.7461,0.0116
883,884,2015,England,Hospital,309.0,56,0.1812,0.875,1.0,0.1273,0.8,0.0727,0.1071,0.3393,0.3214,0.2321,0.0,0.0121,0.71,0.27,0.07,0.0687,0.0642,0.0369,0.3962,0.375,0.225,0.275,0.325,0.1176,0.6667,0.14,0.22,0.1795,0.2979,0.93,0.8012,0.6759999999999999,0.8879,0.941,0.5,0.7644,0.182,0.33299999999999996,0.5974,0.8306,0.5264,0.0179
884,885,2015,England,Hospital,527.0,104,0.1973,0.8942,0.8558,0.0962,0.7788,0.125,0.049,0.2941,0.451,0.1765,0.0294,0.013000000000000001,0.54,0.24,0.07,0.0683,0.0678,0.0397,0.3173,0.4353,0.2471,0.2118,0.2235,0.0769,0.2857,0.1538,0.2308,0.1348,0.3814,0.742,0.6357,0.6703,0.7953,0.826,0.248,0.807,0.214,0.214,0.509,0.7782,0.6281,0.0097
885,886,2015,England,Hospital,136.0,42,0.3088,1.0,0.9756,0.0476,0.9048,0.0476,0.05,0.25,0.4,0.275,0.025,0.0179,0.36,0.89,0.0,0.0683,0.0678,0.050499999999999996,0.1905,0.5161,0.3226,0.3226,0.2903,0.025,0.0,0.0,0.0,0.0488,0.2439,0.92,0.6184,0.5545,0.5727,1.0,0.48,1.0,0.364,0.25,0.631,0.7653,0.4467,0.0
886,887,2015,England,Hospital,348.0,71,0.204,0.7183,0.9286,0.1831,0.6197,0.1972,0.0571,0.2429,0.5143,0.1714,0.0143,0.58,0.44,0.25,0.14,0.0679,0.0623,0.029900000000000003,0.2143,0.4643,0.0536,0.4464,0.1786,0.1,1.0,0.3,0.3,0.0758,0.1765,0.8809999999999999,0.4903,0.3893,0.7546,0.633,0.381,0.7440000000000001,0.16699999999999998,0.10400000000000001,0.45299999999999996,0.8849,0.6197,0.0
887,888,2015,England,Hospital,443.0,77,0.1738,0.961,0.9211,0.0811,0.7162,0.2027,0.0822,0.2466,0.4795,0.1918,0.0,0.0316,0.0127,0.29,0.82,0.0689,0.0588,0.0403,0.4507,0.3774,0.2075,0.2453,0.1698,0.0135,0.0,0.2568,0.2973,0.0548,0.1892,0.81,0.5118,0.6907,0.851,0.75,0.536,0.83,0.10300000000000001,0.16699999999999998,0.6431,0.7455,0.6378,0.0263
888,889,2015,England,Hospital,220.0,39,0.1773,1.0,0.9744,0.0769,0.6409999999999999,0.2821,0.1351,0.2432,0.3514,0.2432,0.027000000000000003,0.0138,0.87,0.46,0.31,0.0691,0.0681,0.045700000000000005,0.4615,0.5,0.2917,0.25,0.2083,0.0769,0.0,0.0811,0.1622,0.1818,0.25,0.76,0.5072,0.4099,0.6443,0.825,0.34700000000000003,1.0,0.174,0.276,0.5668,0.6511,0.6108,0.0
889,890,2015,England,Hospital,508.0,104,0.2047,0.5673,0.8614,0.0777,0.6990000000000001,0.2233,0.0612,0.3367,0.4898,0.1122,0.0,0.0106,0.77,0.13,0.34,0.0678,0.0636,0.039900000000000005,0.27,0.3372,0.1512,0.2209,0.1628,0.0722,0.5714,0.2755,0.3163,0.1111,0.1771,0.7,0.4298,0.3325,0.66,0.647,0.278,0.7788,0.214,0.168,0.6399,0.8484,0.5912,0.0291
890,891,2015,England,Hospital,186.0,57,0.3065,0.7018,0.8393,0.1429,0.625,0.2321,0.0182,0.3273,0.4182,0.2364,0.0,0.017,0.0105,0.0236,0.0105,0.0681,0.0679,0.049800000000000004,0.3818,0.3846,0.2051,0.2821,0.2308,0.1053,0.1667,0.1818,0.2182,0.1136,0.2766,0.7140000000000001,0.4452,0.3249,0.5753,0.875,0.28600000000000003,0.9209999999999999,0.3,0.077,0.3217,0.8665,0.3668,0.0351
891,892,2015,England,Hospital,392.0,47,0.1199,0.9787,0.8723,0.1489,0.5106,0.3404,0.1111,0.3111,0.3778,0.1778,0.0222,0.038900000000000004,0.6,0.85,0.43,0.0678,0.0525,0.0365,0.23399999999999999,0.2703,0.2432,0.1351,0.2162,0.1739,0.2857,0.413,0.4348,0.0833,0.1795,0.8340000000000001,0.5589999999999999,0.4485,0.9046,0.813,0.508,0.8168,0.14300000000000002,0.16699999999999998,0.6295,0.9395,0.8727,0.0435
892,893,2015,England,Hospital,500.0,71,0.142,1.0,0.9559,0.0704,0.8028,0.1268,0.1515,0.4091,0.2576,0.1818,0.0,0.0137,0.69,0.0116,0.2,0.07,0.0677,0.046799999999999994,0.381,0.617,0.4043,0.4255,0.4681,0.1014,0.875,0.5,0.5143,0.1429,0.209,0.772,0.5073,0.5479,0.8876,0.9520000000000001,0.483,0.9288,0.207,0.217,0.8018,0.8322,0.5797,0.0141
893,894,2015,England,Hospital,443.0,64,0.1445,0.9531,0.9048,0.0476,0.8254,0.127,0.0476,0.4127,0.3016,0.2381,0.0,0.0263,0.66,0.3,0.38,0.0695,0.0691,0.044800000000000006,0.6557,0.2571,0.0286,0.2571,0.2286,0.0952,0.3333,0.2222,0.254,0.0909,0.15,0.727,0.5391,0.4423,0.825,0.33299999999999996,0.444,0.8007,0.16699999999999998,0.4,0.46799999999999997,0.8385,0.7628,0.0313
894,895,2015,England,Site,382.0,61,0.1597,1.0,0.75,0.0667,0.7833,0.15,0.1148,0.1311,0.377,0.3607,0.0164,0.0219,0.57,0.16,0.33,0.0659,0.0636,0.0558,0.377,0.1923,0.0769,0.1538,0.1154,0.0833,1.0,0.3833,0.5,0.12,0.1698,0.9129999999999999,0.7967,0.7376,1.0,0.948,0.5710000000000001,0.8715,0.040999999999999995,0.17800000000000002,0.5273,0.946,0.9094,0.0
895,896,2015,England,Hospital,750.0,85,0.1133,0.8941,0.7952,0.0366,0.7317,0.2317,0.05,0.1875,0.4125,0.1625,0.1875,0.0242,0.0141,0.0118,0.0111,0.064,0.0541,0.0374,0.3293,0.4407,0.2712,0.2373,0.2712,0.0976,0.7,0.1605,0.1852,0.1746,0.2121,0.872,0.5123,0.35600000000000004,0.8728,0.812,0.4,0.7585,0.0,0.128,0.6075,0.8865,0.6043,0.0244
896,897,2015,England,Hospital,315.0,53,0.1683,0.9811,0.9434,0.0943,0.7736,0.1321,0.0577,0.3654,0.4423,0.1346,0.0,0.94,0.42,0.23,0.49,0.0683,0.0644,0.0398,0.42,0.4348,0.1304,0.3478,0.2391,0.1154,0.8,0.1538,0.2692,0.1042,0.3269,0.912,0.5566,0.3418,1.0,1.0,0.409,0.9442,0.375,0.29,0.5479999999999999,0.895,0.3977,0.0
897,898,2015,England,Hospital,575.0,109,0.1896,0.9633,0.8073,0.1204,0.713,0.1667,0.055,0.2844,0.42200000000000004,0.2294,0.0092,0.0242,0.62,0.011699999999999999,0.6,0.0691,0.06559999999999999,0.042300000000000004,0.3148,0.4079,0.2368,0.2368,0.2368,0.1193,0.8462,0.2385,0.2661,0.0658,0.1477,0.975,0.5443,0.6586,0.8757,0.84,0.28600000000000003,0.8481,0.385,0.257,0.7094,0.8523,0.7737,0.0093
898,899,2015,England,Hospital,21.0,0,0.13699999999999998,0.7290000000000001,0.429,0.035,0.6829999999999999,0.0,0.08900000000000001,0.204,0.42100000000000004,0.43799999999999994,0.017,0.21,0.56,0.24,0.01,0.069,0.07,0.0285,0.373,0.9329999999999999,0.158,0.125,0.054000000000000006,0.07,0.4,0.045,0.034,0.0,0.138,0.9259999999999999,0.486,0.369,0.649,0.9,0.894,0.604,0.636,0.43799999999999994,0.0,0.614,0.374,0.0
899,901,2016,England,Hospital,852.0,147,0.17300000000000001,0.823,0.863,0.192,0.664,0.14400000000000002,0.106,0.35200000000000004,0.324,0.19699999999999998,0.021,0.77,0.52,0.27,0.26,0.067,0.07,0.0285,0.49,0.4,0.33299999999999996,0.152,0.381,0.177,0.815,0.17,0.395,0.063,0.161,1.0,0.654,0.5870000000000001,0.97,0.857,0.6509999999999999,0.7879999999999999,0.633,0.43799999999999994,0.608,0.882,0.703,0.054000000000000006
900,902,2016,England,Hospital,308.0,53,0.172,0.9059999999999999,0.887,0.094,0.736,0.17,0.057999999999999996,0.192,0.442,0.28800000000000003,0.019,0.53,0.38,0.0,0.02,0.068,0.07,0.0285,0.47200000000000003,0.242,0.091,0.152,0.152,0.0,0.083,0.0,0.17,0.091,0.18,1.0,0.632,0.537,0.87,0.857,0.667,0.968,0.633,0.8,0.615,0.79,0.826,0.0
901,903,2016,England,Hospital,278.0,45,0.162,0.956,0.932,0.067,0.8,0.133,0.068,0.25,0.43200000000000005,0.25,0.0,0.56,0.22,0.04,0.04,0.07,0.07,0.036000000000000004,0.273,0.5329999999999999,0.233,0.36700000000000005,0.33299999999999996,0.023,1.0,0.022000000000000002,0.5329999999999999,0.034,0.067,1.0,0.8190000000000001,0.562,0.893,0.375,0.667,0.723,0.636,0.41200000000000003,0.618,0.9309999999999999,0.71,0.0
902,904,2016,England,Site,408.0,81,0.19899999999999998,0.802,0.948,0.11699999999999999,0.753,0.13,0.145,0.263,0.408,0.184,0.0,0.7,0.17,0.0,0.0,0.069,0.0674,0.036000000000000004,0.299,0.37,0.14800000000000002,0.259,0.29600000000000004,0.078,0.667,0.0,0.5579999999999999,0.032,0.08199999999999999,1.0,0.745,0.667,0.779,0.9,0.667,0.882,1.0,0.8,0.542,0.828,0.606,0.025
903,905,2016,England,Hospital,305.0,57,0.187,0.772,0.929,0.036000000000000004,0.821,0.14300000000000002,0.018000000000000002,0.255,0.527,0.16399999999999998,0.036000000000000004,0.88,0.26,0.0,0.04,0.068,0.07,0.0292,0.25,0.289,0.079,0.289,0.21100000000000002,0.073,0.6,0.057,0.18899999999999997,0.079,0.196,1.0,0.682,0.493,0.7040000000000001,0.857,0.667,0.82,1.0,0.8,0.639,0.838,0.56,0.018000000000000002
904,906,2016,England,Hospital,329.0,67,0.204,0.97,0.879,0.11900000000000001,0.7759999999999999,0.10400000000000001,0.091,0.212,0.439,0.258,0.0,0.72,0.15,0.01,0.24,0.068,0.07,0.036000000000000004,0.373,0.179,0.128,0.128,0.128,0.11900000000000001,0.6,0.015,0.22399999999999998,0.034,0.031,1.0,0.462,0.265,0.903,0.0,0.667,0.932,0.316,0.8,0.71,0.932,0.5710000000000001,0.0
905,907,2016,England,Hospital,661.0,117,0.177,0.9229999999999999,0.867,0.079,0.772,0.149,0.027999999999999997,0.306,0.48100000000000004,0.17600000000000002,0.9,0.68,0.05,0.09,0.0,0.067,0.07,0.036000000000000004,0.262,0.5529999999999999,0.34,0.426,0.287,0.079,0.33299999999999996,0.9,0.9,0.11199999999999999,0.222,0.9259999999999999,0.5539999999999999,0.521,0.7759999999999999,0.9,0.667,0.8140000000000001,0.636,0.8,0.457,0.902,0.693,0.036000000000000004
906,908,2016,England,Hospital,404.0,58,0.14400000000000002,0.966,0.9309999999999999,0.069,0.897,0.034,0.018000000000000002,0.214,0.375,0.375,0.018000000000000002,0.65,0.21,0.09,0.03,0.069,0.07,0.027999999999999997,0.54,0.297,0.135,0.162,0.10800000000000001,0.069,0.75,0.034,0.207,0.068,0.185,0.9259999999999999,0.6729999999999999,0.434,0.958,0.375,0.6509999999999999,0.889,1.0,0.41200000000000003,0.7020000000000001,0.8320000000000001,0.6409999999999999,0.0
907,909,2016,England,Hospital,150.0,26,0.17300000000000001,1.0,0.9620000000000001,0.2,0.8,0.0,0.12,0.24,0.4,0.2,0.04,0.0115,0.77,0.04,0.0,0.067,0.07,0.033,0.462,0.524,0.524,0.048,0.429,0.077,0.0,0.042,0.792,0.0,0.14300000000000002,0.9259999999999999,0.6459999999999999,0.598,0.895,0.0,0.6509999999999999,0.879,0.316,0.43799999999999994,0.433,0.879,0.7040000000000001,0.0
908,910,2016,England,Hospital,341.0,60,0.17600000000000002,0.9,0.867,0.16699999999999998,0.8170000000000001,0.017,0.054000000000000006,0.214,0.518,0.214,0.0,0.55,0.17,0.03,0.0,0.068,0.07,0.0285,0.276,0.25,0.159,0.159,0.114,0.085,1.0,0.017,0.16899999999999998,0.152,0.22399999999999998,1.0,0.62,0.542,0.736,0.375,0.667,0.779,0.636,0.636,0.5529999999999999,0.8240000000000001,0.768,0.017
909,911,2016,England,Hospital,92.0,9,0.098,1.0,0.111,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.14300000000000002,0.429,0.28600000000000003,0.0,0.14300000000000002,0.33,0.44,0.0,0.11,0.059000000000000004,0.07,0.0292,0.556,0.33299999999999996,0.0,0.33299999999999996,0.16699999999999998,0.444,0.75,0.111,0.556,0.0,0.0,0.9259999999999999,0.595,0.5920000000000001,0.649,0.0,0.667,0.632,1.0,0.636,0.22899999999999998,0.632,0.489,0.111
910,912,2016,England,Hospital,634.0,128,0.20199999999999999,0.953,0.825,0.063,0.688,0.25,0.079,0.24600000000000002,0.413,0.23800000000000002,0.024,0.28,0.08,0.0,0.02,0.068,0.07,0.033,0.22,0.35600000000000004,0.17800000000000002,0.256,0.21100000000000002,0.04,0.5,0.0,0.024,0.131,0.16399999999999998,1.0,0.7020000000000001,0.6809999999999999,0.812,0.0,0.6509999999999999,0.81,1.0,0.8,0.64,0.836,0.6990000000000001,0.016
911,913,2016,England,Site,568.0,105,0.185,0.648,0.8759999999999999,0.114,0.667,0.21899999999999997,0.039,0.33299999999999996,0.392,0.196,0.039,0.0161,0.11,0.04,0.08,0.067,0.07,0.027999999999999997,0.413,0.364,0.26,0.16899999999999998,0.195,0.122,1.0,0.095,0.46299999999999997,0.047,0.168,0.9259999999999999,0.615,0.39799999999999996,0.863,0.375,0.667,0.922,0.316,0.8,0.618,0.929,0.7090000000000001,0.019
912,914,2016,England,Hospital,524.0,65,0.124,0.9690000000000001,0.889,0.077,0.6459999999999999,0.27699999999999997,0.081,0.306,0.371,0.226,0.016,0.92,0.92,0.12,0.06,0.067,0.07,0.027999999999999997,0.268,0.429,0.34299999999999997,0.14300000000000002,0.22899999999999998,0.109,0.0,0.049,0.721,0.057999999999999996,0.107,1.0,0.746,0.6509999999999999,0.897,0.9,0.667,0.8759999999999999,1.0,0.41200000000000003,0.68,0.858,0.665,0.046
913,915,2016,England,Site,693.0,115,0.166,0.904,0.7809999999999999,0.061,0.711,0.228,0.037000000000000005,0.29,0.47700000000000004,0.159,0.037000000000000005,0.9,0.06,0.0,0.42,0.068,0.07,0.0285,0.387,0.364,0.25,0.136,0.25,0.087,0.154,0.304,0.46399999999999997,0.09,0.266,1.0,0.679,0.5720000000000001,0.823,0.857,0.894,0.7759999999999999,0.316,0.8,0.608,0.924,0.635,0.035
914,916,2016,England,Hospital,449.0,60,0.134,0.85,0.915,0.085,0.8809999999999999,0.034,0.035,0.263,0.526,0.158,0.018000000000000002,0.63,0.17,0.0,0.07,0.065,0.07,0.0285,0.24100000000000002,0.368,0.132,0.316,0.21100000000000002,0.053,0.33299999999999996,0.018000000000000002,0.08800000000000001,0.034,0.2,1.0,0.758,0.632,0.833,0.375,0.667,0.795,1.0,0.8,0.505,0.9209999999999999,0.779,0.0
915,917,2016,England,Hospital,54.0,6,0.111,1.0,0.833,0.0,0.833,0.16699999999999998,0.0,0.0,0.667,0.33299999999999996,0.0,0.58,0.0,0.08,0.0,0.057999999999999996,0.07,0.0292,0.5,0.0,0.0,0.0,0.0,0.2,0.857,0.5,0.5,0.0,0.0,0.9259999999999999,1.0,1.0,1.0,0.0,0.667,1.0,0.636,0.8,1.0,1.0,1.0,0.16699999999999998
916,918,2016,England,Hospital,83.0,23,0.27699999999999997,0.435,0.9129999999999999,0.043,0.826,0.13,0.0,0.318,0.455,0.22699999999999998,0.0,0.65,0.0,0.0,0.0,0.07,0.07,0.0285,0.522,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.75,0.048,0.043,1.0,0.369,0.0,1.0,0.9,0.667,1.0,0.316,0.8,0.0,1.0,0.0,0.0
917,919,2016,England,Hospital,287.0,37,0.129,0.568,0.8290000000000001,0.055999999999999994,0.639,0.306,0.027999999999999997,0.361,0.47200000000000003,0.111,0.027999999999999997,0.0378,0.0,0.0,0.08,0.067,0.0674,0.0285,0.43200000000000005,0.385,0.231,0.231,0.26899999999999996,0.054000000000000006,1.0,0.081,0.27,0.095,0.324,1.0,0.613,0.547,0.922,0.0,0.667,0.94,0.316,0.43799999999999994,0.696,0.69,0.769,0.027000000000000003
918,920,2016,England,Hospital,310.0,68,0.21899999999999997,0.956,0.868,0.156,0.703,0.141,0.094,0.391,0.359,0.156,0.0,0.37,0.22,0.0,0.0,0.067,0.07,0.0285,0.254,0.531,0.49,0.204,0.408,0.147,0.444,0.0,0.16699999999999998,0.09300000000000001,0.217,0.9259999999999999,0.611,0.625,0.9079999999999999,0.0,0.894,0.865,0.636,0.8,0.691,0.9229999999999999,0.599,0.028999999999999998
