,bed,no_of_audits,prevalence_diabetes,percentage_white,percentage_emergency,percentage_mangement,percentage_other_medical,percentage_non_medical,dt1,dt2_insulin,dt2_non_insulin,dt2_diet_only,dt_other,nursing_hours,consultant_hours,dietician_hours,podiatrist_hours,blood_glucose_monitoring_days,appropriate_days,good_diabetes_days,visit_by_specialist_diabetes_team,medication_errors,prescription_errors,management_errors,insulin_errors,admitted_with_foot disease,seen_by_mdft_within_24_hours,foot_risk_assessment_within_24_hours,foot_risk_assessment_within_stay,severe_hypo,minor_hypo,meals_suitable,meals_timing,meals_choice,staff_knowledge_q&a,staff_knowledge_eq,staff_knowledge_collective,overall_satisfaction,patient_reported _unexpected_high,patient_reported_unexpected_low,able_to_take_control_of_care,staff_aware_diabetes,some_or_most_staff_aware_diabetes,renal_replacement
209,351.0,49.0,0.14,0.98,0.92,0.08,0.63,0.29,0.04,0.31,0.45,0.2,0.0,0.18,0.08,0.02,0.5085855259951044,6.64,6.3,4.05,0.182,0.375,0.33299999999999996,0.188,0.271,0.08199999999999999,0.0,0.102,0.11599999999999999,0.163,0.163,0.9620000000000001,0.731,0.769,0.524,0.5710000000000001,0.444,0.889,0.222,0.29600000000000004,0.55,1.0,0.607,0.021
210,393.0,58.0,0.15,1.0,0.95,0.12,0.51,0.37,0.05,0.34,0.45,0.16,0.0,0.43,0.16,0.010819593989498997,0.03,6.23,5.17,3.79,0.345,0.418,0.309,0.218,0.23600000000000002,0.052000000000000005,1.0,0.10300000000000001,0.15,0.017,0.10300000000000001,0.93,0.905,0.7859999999999999,0.583,0.525,0.605,0.884,0.27899999999999997,0.209,0.526,0.907,0.767,0.0
211,651.0,123.0,0.19,0.57,0.74,0.13,0.56,0.31,0.1,0.42,0.37,0.1,0.0,0.63,0.42,0.02,2.83,6.05,5.99,3.3,0.451,0.389,0.23,0.248,0.319,0.109,0.846,0.307,0.314,0.13,0.23600000000000002,0.722,0.706,0.722,0.583,0.647,0.368,0.789,0.278,0.389,0.684,0.778,0.789,0.11699999999999999
212,462.0,61.0,0.13,1.0,0.87,0.18,0.53,0.28,0.12,0.3,0.44,0.15,0.0,0.7,0.23,0.08,0.06,5.73,5.63,2.75,0.305,0.5329999999999999,0.35,0.35,0.28300000000000003,0.131,1.0,0.133,0.29100000000000004,0.098,0.131,1.0,0.87,0.917,0.6,0.545,0.45799999999999996,0.833,0.455,0.136,0.773,1.0,0.625,0.0
213,827.0,124.0,0.15,0.99,0.79,0.07,0.65,0.28,0.09,0.24,0.51,0.16,0.0,0.66,0.17,0.6440232222417421,0.01,6.7,6.57,4.38,0.23,0.22899999999999998,0.16899999999999998,0.102,0.17800000000000002,0.025,0.5,0.221,0.42,0.09699999999999999,0.185,0.9229999999999999,0.821,0.7,0.607,0.75,0.48700000000000004,0.8540000000000001,0.2,0.275,0.718,0.905,0.667,0.05
214,960.0,134.0,0.14,0.86,0.9,0.08,0.63,0.28,0.1,0.27,0.53,0.1,0.0,0.38,0.05,0.03,0.01,6.0,5.36,3.65,0.28,0.434,0.287,0.233,0.287,0.14,0.071,0.195,0.10300000000000001,0.16399999999999998,0.22399999999999998,0.82,0.6940000000000001,0.574,0.56,0.773,0.32,0.765,0.20800000000000002,0.271,0.708,0.868,0.633,0.06
215,140.0,14.0,0.1,0.93,0.77,0.07,0.64,0.29,0.0,0.36,0.57,0.07,0.0,0.71,1.61,0.71,1.4917081794660976,4.0,5.09,4.77,0.583,0.0,0.0,0.0,0.0,0.0,0.9380296209159108,0.071,0.0,0.14300000000000002,0.35700000000000004,0.8,0.6,0.6,0.6036337013189645,0.33299999999999996,0.2,0.8,0.0,0.0,1.0,0.8,0.4,0.0
216,622.0,67.0,0.11,0.79,0.79,0.13,0.61,0.25,0.05,0.44,0.38,0.14,0.0,0.27,0.01,0.30097454338381435,0.18,6.77,5.99,3.97,0.698,0.557,0.44299999999999995,0.262,0.49200000000000005,0.156,0.375,0.19,0.373,0.10400000000000001,0.19399999999999998,0.778,0.722,0.647,0.7140000000000001,0.667,0.313,0.833,0.2,0.33299999999999996,0.667,0.895,0.706,0.102
217,770.0,120.0,0.16,0.98,0.93,0.09,0.62,0.29,0.08,0.36,0.38,0.18,0.0,0.13,0.25,0.02,0.03,6.31,6.16,3.76,0.258,0.418,0.318,0.2,0.3,0.054000000000000006,0.667,0.138,0.162,0.11699999999999999,0.16699999999999998,0.826,0.8220000000000001,0.494,0.569,0.44299999999999995,0.37200000000000005,0.8390000000000001,0.235,0.271,0.6629999999999999,0.895,0.619,0.026000000000000002
218,313.0,46.0,0.15,0.93,0.91,0.04,0.7,0.26,0.07,0.44,0.31,0.18,0.0,0.76,0.11,0.1891425433020434,0.44433575698154637,6.67,6.17,3.41,0.325,0.455,0.341,0.25,0.318,0.11900000000000001,0.0,0.268,0.078,0.13,0.261,0.912,0.821,0.69,0.6,0.643,0.43799999999999994,0.8059999999999999,0.344,0.281,0.593,0.848,0.688,0.024
219,869.0,118.0,0.14,0.99,0.89,0.1,0.59,0.31,0.09,0.3,0.51,0.09,0.0,0.63,0.12,0.8416107008726849,0.5906826728209984,4.68,5.63,3.72,0.29600000000000004,0.354,0.265,0.177,0.204,0.126,0.643,0.368,0.257,0.136,0.254,0.92,0.8,0.696,0.583,0.88,0.308,0.769,0.26899999999999996,0.385,0.667,0.9259999999999999,0.63,0.043
220,813.0,109.0,0.13,0.97,0.86,0.07,0.71,0.21,0.1,0.33,0.41,0.16,0.0,0.26,0.55,0.03,0.03,6.38,6.0,4.33,0.247,0.426,0.327,0.248,0.248,0.10300000000000001,0.0,0.15,0.151,0.128,0.312,0.821,0.695,0.721,0.623,0.7070000000000001,0.456,0.779,0.233,0.33299999999999996,0.75,0.943,0.7140000000000001,0.009000000000000001
221,610.0,62.0,0.1,0.94,0.74,0.05,0.64,0.31,0.05,0.36,0.33,0.26,0.0,0.05,0.16,0.02,0.1,5.56,4.87,2.45,0.804,0.46399999999999997,0.304,0.25,0.321,0.018000000000000002,1.0,0.107,0.9420000000000001,0.09699999999999999,0.161,1.0,0.765,0.882,0.6920000000000001,0.722,0.588,1.0,0.33299999999999996,0.0,0.722,0.9470000000000001,0.833,0.14800000000000002
222,277.0,60.0,0.22,0.88,0.9,0.07,0.72,0.22,0.05,0.39,0.37,0.19,0.0,0.26,0.17,0.36107237264976916,0.2753080651768657,5.1,3.69,2.92,0.268,0.43799999999999994,0.354,0.25,0.354,0.125,0.857,0.16399999999999998,0.171,0.1,0.133,0.941,0.8240000000000001,0.778,0.778,0.647,0.444,1.0,0.294,0.294,0.667,0.9440000000000001,0.778,0.0
223,332.8386619876759,40.0,0.11872609710720308,1.0,0.92,0.08,0.7,0.23,0.05,0.38,0.43,0.15,0.0,0.7827604816408887,0.39855639054814834,0.06454349840444965,0.26808445389063745,7.0,6.03,4.25,0.10300000000000001,0.2,0.171,0.086,0.14300000000000002,0.079,0.0,0.474,0.11800000000000001,0.15,0.25,1.0,0.75,0.833,0.25,0.8,0.43799999999999994,0.875,0.353,0.47100000000000003,0.643,0.9440000000000001,0.706,0.0
224,325.0,45.0,0.14,0.98,0.95,0.14,0.61,0.25,0.0,0.43,0.36,0.21,0.0,0.94,0.18,0.04,0.03748457539026179,5.7,5.56,3.76,0.927,0.273,0.114,0.182,0.205,0.114,0.4,0.273,0.6,0.17800000000000002,0.311,0.971,0.742,0.742,0.625,0.452,0.588,0.941,0.273,0.273,0.742,0.971,0.6759999999999999,0.0
225,468.0,67.0,0.14,0.91,0.92,0.14,0.66,0.2,0.05,0.27,0.52,0.17,0.0,0.9,0.15,0.16,0.24,6.3,5.86,3.45,0.379,0.45,0.25,0.28300000000000003,0.25,0.095,0.5,0.33299999999999996,0.182,0.149,0.313,0.9,0.611,0.45,0.4,0.733,0.35,0.8,0.263,0.263,0.778,0.9440000000000001,0.65,0.0
226,362.0,46.0,0.13,0.98,0.89,0.02,0.68,0.3,0.11,0.22,0.47,0.2,0.0,0.82,0.26,0.26,0.07799422919150985,5.53,4.42,2.04,0.29,0.22699999999999998,0.091,0.182,0.159,0.125,0.0,0.16699999999999998,0.079,0.043,0.196,1.0,0.846,0.857,0.7140000000000001,0.727,0.769,0.929,0.308,0.615,0.667,1.0,0.846,0.0
227,450.0,29.0,0.06,0.89,0.93,0.07,0.55,0.38,0.08,0.5,0.42,0.0,0.0,1.29,1.21,0.21647619797986337,0.17,6.82,5.75,4.14,0.12,0.5,0.46399999999999997,0.14300000000000002,0.429,0.154,0.25,0.24100000000000002,0.204,0.069,0.345,0.8,0.7,0.667,0.75,1.0,0.2,0.7,0.2,0.3,0.6,0.9,0.3,0.0
228,663.0,84.0,0.13,0.91,0.9,0.15,0.61,0.25,0.1,0.21,0.55,0.14,0.0,2.7,0.19,0.05,0.06,4.98,4.51,3.7,0.382,0.23,0.122,0.135,0.122,0.09,0.33299999999999996,0.215,0.295,0.11900000000000001,0.20199999999999999,0.851,0.711,0.711,0.5,0.39,0.5,0.87,0.233,0.27899999999999997,0.455,0.882,0.6729999999999999,0.091
229,278.0,64.0,0.23,0.56,0.91,0.08,0.79,0.13,0.03,0.37,0.51,0.1,0.0,0.7,0.05,0.03,0.41,6.49,5.96,4.67,0.794,0.19,0.19,0.016,0.111,0.242,0.667,0.639,0.667,0.125,0.172,0.909,0.667,0.6,0.375,0.667,0.273,0.818,0.364,0.455,0.636,1.0,0.636,0.016
230,740.0,132.0,0.18,0.55,0.79,0.05,0.78,0.18,0.08,0.36,0.46,0.11,0.0,0.24,0.11,0.02,0.02,6.55,6.21,3.33,0.244,0.496,0.341,0.318,0.349,0.085,0.182,0.0,0.162,0.136,0.28,0.732,0.585,0.439,0.531,0.6,0.37200000000000005,0.8140000000000001,0.512,0.349,0.667,0.953,0.619,0.127
231,471.0,62.0,0.13,0.97,0.87,0.05,0.58,0.37,0.03,0.4,0.37,0.19,0.0,0.16,0.15,0.24,0.21,6.59,6.42,3.96,0.364,0.28300000000000003,0.151,0.151,0.18899999999999997,0.121,0.8,0.07400000000000001,0.225,0.129,0.161,1.0,0.8,0.893,0.35700000000000004,0.75,0.35700000000000004,0.871,0.222,0.14800000000000002,0.733,0.903,0.621,0.016
232,501.0,101.0,0.2,0.91,0.96,0.04,0.66,0.3,0.08,0.34,0.32,0.26,0.0,0.24,0.1,0.04,0.01,6.37,5.65,4.42,0.33299999999999996,0.348,0.28300000000000003,0.141,0.25,0.14400000000000002,0.364,0.132,0.182,0.05,0.188,1.0,0.8240000000000001,0.789,0.33299999999999996,0.846,0.316,0.75,0.263,0.42100000000000004,0.667,0.85,0.5,0.067
233,368.0,48.0,0.13,0.98,0.94,0.13,0.56,0.31,0.1,0.56,0.25,0.08,0.0,0.78,0.17,0.04,0.06,7.0,6.72,4.26,0.83,0.128,0.085,0.064,0.128,0.10400000000000001,0.4,0.34,0.917,0.042,0.22899999999999998,1.0,0.85,0.9520000000000001,0.444,0.765,0.364,0.773,0.261,0.261,0.75,0.955,0.7140000000000001,0.021
234,98.0,73.0,0.75,1.0,0.96,0.07,0.6,0.33,0.04,0.12,0.43,0.41,0.0,0.41,0.22,0.23,0.19808472691555778,6.18,6.18,4.03,0.203,0.38799999999999996,0.313,0.19399999999999998,0.11900000000000001,0.086,0.667,0.139,0.08,0.096,0.13699999999999998,0.9259999999999999,0.852,0.846,0.611,0.519,0.483,0.862,0.321,0.214,0.56,0.966,0.857,0.057
235,474.0,92.0,0.19,0.94,0.92,0.06,0.64,0.31,0.08,0.27,0.55,0.1,0.0,0.41,0.07,0.10584368360953163,0.1345722534997586,6.31,6.23,5.04,0.18100000000000002,0.35700000000000004,0.31,0.107,0.19,0.18600000000000003,0.083,0.295,0.397,0.13,0.25,0.885,0.64,0.68,0.556,0.667,0.556,0.815,0.41700000000000004,0.41700000000000004,0.68,0.9259999999999999,0.72,0.023
236,447.0,63.0,0.14,0.98,0.82,0.1,0.54,0.37,0.13,0.33,0.43,0.11,0.0,1.13,0.07,0.10371707306436884,0.02,6.37,6.17,3.85,0.28300000000000003,0.361,0.311,0.14800000000000002,0.23,0.127,0.375,0.127,0.08800000000000001,0.095,0.14300000000000002,0.8059999999999999,0.857,0.7190000000000001,0.47600000000000003,0.8240000000000001,0.34299999999999997,0.7559999999999999,0.294,0.294,0.743,0.805,0.605,0.032
237,255.0,30.0,0.12,0.81,0.87,0.21,0.45,0.35,0.0,0.38,0.55,0.07,0.0,1.23,0.53,0.13,0.13,5.47,5.81,2.91,0.44,0.4,0.267,0.267,0.1,0.10300000000000001,0.33299999999999996,0.37,0.17600000000000002,0.067,0.16699999999999998,0.7140000000000001,0.25,0.5710000000000001,0.25,0.857,0.0,0.75,0.25,0.375,0.667,1.0,0.75,0.0
238,281.0,52.0,0.19,0.43,0.84,0.14,0.58,0.28,0.06,0.45,0.33,0.16,0.0,1.19,1.73,1.29,0.23508616474535138,6.25,5.37,3.46,0.275,0.5,0.326,0.326,0.326,0.061,0.0,0.11599999999999999,0.091,0.077,0.154,0.727,0.552,0.5379999999999999,0.565,0.318,0.406,0.667,0.424,0.212,0.46399999999999997,0.8290000000000001,0.667,0.021
239,836.0,158.0,0.19,0.73,0.91,0.06,0.79,0.15,0.05,0.32,0.57,0.06,0.0,0.43,0.08,0.014093762507218218,0.022369987151629498,6.27,6.15,2.95,0.191,0.493,0.27699999999999997,0.358,0.284,0.053,0.25,0.35,0.722,0.12,0.272,0.765,0.563,0.667,0.43799999999999994,0.5,0.278,0.556,0.467,0.6,0.625,0.778,0.556,0.02
240,500.0,86.0,0.17,0.9,0.89,0.08,0.75,0.17,0.04,0.41,0.45,0.11,0.0,0.83,0.14,0.05,0.01,6.06,5.23,4.78,0.397,0.235,0.099,0.136,0.111,0.078,1.0,0.32899999999999996,0.899,0.105,0.198,0.87,0.935,0.8859999999999999,0.444,0.7859999999999999,0.5,0.826,0.222,0.311,0.7440000000000001,0.733,0.63,0.0
241,371.0,62.0,0.17,1.0,0.97,0.15,0.55,0.31,0.07,0.21,0.51,0.21,0.0,0.11,0.03,0.03,0.02,6.23,5.97,4.56,0.311,0.21100000000000002,0.12300000000000001,0.105,0.053,0.081,0.6,0.19699999999999998,0.275,0.09699999999999999,0.242,0.909,0.65,0.9,0.625,0.591,0.409,0.909,0.095,0.28600000000000003,0.619,0.955,0.682,0.016
242,1619.0,237.0,0.15,0.86,0.83,0.04,0.64,0.33,0.06,0.28,0.5,0.17,0.0,0.32,0.07,0.1012458732990955,0.01,6.05,6.12,4.18,0.159,0.292,0.139,0.191,0.172,0.064,0.5,0.327,0.301,0.135,0.228,0.6940000000000001,0.632,0.542,0.63,0.643,0.371,0.71,0.19399999999999998,0.306,0.65,0.937,0.6509999999999999,0.057999999999999996
243,507.0,70.0,0.14,0.99,0.87,0.03,0.59,0.38,0.09,0.13,0.49,0.29,0.0,0.31,0.11,0.11,0.06,5.96,5.64,4.02,0.261,0.20600000000000002,0.095,0.14300000000000002,0.095,0.03,1.0,0.2,0.25,0.1,0.086,0.857,0.667,0.684,0.5329999999999999,0.684,0.47600000000000003,0.857,0.095,0.19,0.737,0.905,0.6,0.0
244,980.0,136.0,0.14,0.8,0.75,0.05,0.64,0.3,0.06,0.37,0.49,0.08,0.0,0.28,0.01,0.1802963368203174,0.03,6.24,5.99,3.29,0.252,0.276,0.11199999999999999,0.172,0.209,0.09,0.33299999999999996,0.092,0.109,0.10300000000000001,0.19899999999999998,0.912,0.594,0.516,0.381,0.607,0.278,0.75,0.371,0.429,0.645,0.919,0.647,0.096
245,1387.0,140.0,0.1,0.97,0.75,0.11,0.58,0.31,0.07,0.34,0.34,0.25,0.0,0.31,0.03,0.01,0.01,5.76,5.44,3.59,0.205,0.382,0.301,0.22,0.33299999999999996,0.069,0.667,0.15,0.366,0.1,0.25,0.889,0.7559999999999999,0.705,0.34,0.718,0.452,0.7879999999999999,0.22699999999999998,0.28,0.685,0.857,0.607,0.022000000000000002
246,782.0,71.0,0.09,0.93,0.87,0.13,0.71,0.16,0.1,0.23,0.46,0.2,0.0,0.17,1.24,0.11,0.17517545967575635,5.63,4.31,2.8,0.19399999999999998,0.516,0.375,0.266,0.375,0.086,0.4,0.0,0.079,0.155,0.282,0.8,0.7140000000000001,0.733,0.455,0.769,0.33299999999999996,0.733,0.2,0.33299999999999996,0.667,0.867,0.6920000000000001,0.015
247,987.0,111.0,0.11,0.99,0.9,0.05,0.63,0.32,0.1,0.26,0.35,0.3,0.0,0.4,0.19,0.049935710478865934,0.07,5.77,5.77,3.5,0.14300000000000002,0.26,0.15,0.17,0.16,0.037000000000000005,0.75,0.0,0.397,0.081,0.207,0.9259999999999999,0.792,0.76,0.737,0.75,0.519,0.778,0.29600000000000004,0.222,0.76,1.0,0.7040000000000001,0.028999999999999998
248,850.0,164.0,0.19,0.94,0.86,0.12,0.57,0.32,0.06,0.25,0.52,0.17,0.0,0.38,0.1,0.02,0.07970024117367314,5.73,4.97,3.68,0.14400000000000002,0.409,0.302,0.188,0.255,0.09,0.917,0.133,0.195,0.055,0.122,0.818,0.84,0.653,0.34299999999999997,0.732,0.204,0.691,0.302,0.20800000000000002,0.691,0.857,0.5539999999999999,0.03
249,216.0,28.0,0.13,0.83,0.67,0.07,0.43,0.5,0.16,0.36,0.36,0.12,0.0,1.88,0.29,0.5408074636760564,0.79,6.0,5.75,2.16,0.4,0.615,0.385,0.5,0.5,0.136,0.33299999999999996,0.192,0.375,0.179,0.179,0.9,0.75,0.444,0.833,0.33299999999999996,0.4,1.0,0.5710000000000001,0.28600000000000003,1.0,0.9,0.6,0.185
250,80.0,12.0,0.15,1.0,1.0,0.18,0.82,0.0,0.25,0.0,0.58,0.17,0.0,6.33,2.67,1.67,0.08,6.92,6.92,3.5,0.0,0.33299999999999996,0.083,0.25,0.083,0.0,0.9999999788099984,0.182,0.583,0.083,0.25,1.0,1.0,1.0,1.0,0.5,0.667,1.0,0.33299999999999996,0.0,0.33299999999999996,1.0,1.0,0.0
251,547.0,76.0,0.14,0.9,0.91,0.07,0.64,0.29,0.07,0.28,0.58,0.08,0.0,1.52,0.53,0.04,0.03,6.74,6.55,4.52,0.257,0.289,0.158,0.184,0.158,0.095,0.8,0.217,0.263,0.184,0.276,0.76,0.6,0.583,0.6,0.625,0.36,0.76,0.125,0.20800000000000002,0.542,0.833,0.6,0.043
252,383.0,52.0,0.14,0.9,0.92,0.06,0.71,0.23,0.06,0.39,0.43,0.12,0.0,0.94,0.1,0.04,0.32505835195211463,5.76,4.91,3.45,0.318,0.20800000000000002,0.16699999999999998,0.083,0.146,0.077,0.667,0.24,0.308,0.038,0.212,0.743,0.758,0.5589999999999999,0.47100000000000003,0.645,0.22899999999999998,0.7140000000000001,0.306,0.25,0.677,0.8059999999999999,0.5710000000000001,0.057999999999999996
253,75.0,16.0,0.21,1.0,0.09,0.07,0.57,0.36,0.0,0.25,0.31,0.44,0.0,0.63,0.56,0.01,0.81,1.4,5.25,5.38,0.385,0.188,0.063,0.125,0.125,0.125,1.0,0.563,0.0,0.0,0.063,1.0,0.5,0.455,0.2,0.375,0.273,0.75,0.16699999999999998,0.083,0.583,0.917,0.41700000000000004,0.0
254,464.0,70.0,0.15,0.94,0.97,0.06,0.77,0.18,0.03,0.27,0.57,0.13,0.0,0.5995807602343386,0.14,0.08127562832740994,0.06783177692580203,6.43,5.37,4.85,0.254,0.23199999999999998,0.159,0.087,0.11599999999999999,0.045,0.667,0.149,0.35700000000000004,0.086,0.257,0.841,0.75,0.579,0.583,0.75,0.35,0.86,0.195,0.146,0.69,0.8370000000000001,0.69,0.0
255,157.0,19.0,0.12,1.0,0.9,0.05,0.63,0.32,0.05,0.42,0.32,0.21,0.0,1.05,0.6291463905810166,0.53,0.11,6.79,6.79,5.89,0.556,0.222,0.222,0.0,0.16699999999999998,0.111,0.5,0.278,0.769,0.053,0.158,0.833,0.857,0.75,0.2,0.429,0.429,0.75,0.14300000000000002,0.0,0.375,0.875,0.5,0.0
256,872.0,88.0,0.1,0.96,0.85,0.04,0.66,0.31,0.07,0.37,0.42,0.14,0.0,0.41,0.09,0.015805901748401317,0.05,6.74,6.46,4.45,0.397,0.226,0.155,0.095,0.131,0.094,0.25,0.183,0.156,0.114,0.136,0.8859999999999999,0.85,0.795,0.75,0.605,0.628,0.8640000000000001,0.205,0.10300000000000001,0.705,0.8640000000000001,0.7140000000000001,0.012
257,376.0,51.0,0.14,0.98,0.96,0.1,0.53,0.37,0.12,0.29,0.39,0.2,0.0,0.75,0.39,0.53,0.12,6.39,5.56,3.11,0.3,0.43799999999999994,0.33299999999999996,0.25,0.22899999999999998,0.1,0.8,0.204,0.04,0.11800000000000001,0.196,0.917,0.7,0.818,0.778,0.364,0.545,0.727,0.25,0.41700000000000004,0.636,0.917,0.9,0.0
258,219.0,39.0,0.18,1.0,0.87,0.0,0.7,0.3,0.05,0.41,0.33,0.21,0.0,0.77,0.36,0.41143364903955776,0.69,6.32,5.98,4.07,0.28600000000000003,0.11800000000000001,0.059000000000000004,0.11800000000000001,0.059000000000000004,0.057,0.5,0.158,0.067,0.10300000000000001,0.231,1.0,0.778,0.889,0.4,0.7140000000000001,0.625,1.0,0.222,0.556,0.667,0.889,0.556,0.0
259,509.0,68.0,0.13,0.54,0.89,0.09,0.79,0.12,0.03,0.5,0.38,0.09,0.0,0.15,0.06,0.03,0.06,6.81,6.72,4.32,0.19,0.44799999999999995,0.313,0.239,0.299,0.075,1.0,0.515,0.11800000000000001,0.11800000000000001,0.20600000000000002,0.7,0.375,0.43799999999999994,0.308,0.706,0.368,0.8420000000000001,0.35,0.3,0.75,0.9129999999999999,0.429,0.0
260,135.0,28.0,0.21,0.32,0.93,0.11,0.86,0.04,0.0,0.25,0.68,0.07,0.0,3.71,0.07,0.20022973787317225,0.61,6.75,6.5,4.88,0.593,0.179,0.0,0.179,0.107,0.136,0.667,0.96,0.619,0.071,0.071,0.818,0.455,0.2,0.75,0.7,0.5,0.818,0.0,0.2,0.5,1.0,0.818,0.0
261,440.0,72.0,0.16,0.95,0.76,0.1,0.59,0.3,0.06,0.41,0.39,0.14,0.0,0.1,0.11,0.06,0.2325430377865309,6.46,5.67,3.48,0.373,0.439,0.318,0.212,0.303,0.113,0.5,0.278,0.5,0.09699999999999999,0.278,0.794,0.6559999999999999,0.636,0.522,0.625,0.424,0.758,0.281,0.281,0.5710000000000001,0.971,0.5589999999999999,0.1
262,614.0,51.0,0.08,0.96,0.83,0.1,0.63,0.28,0.04,0.43,0.37,0.16,0.0,1.37,0.18,0.030022448681678374,0.25,6.75,6.56,3.75,0.313,0.4,0.35600000000000004,0.111,0.17800000000000002,0.09300000000000001,0.0,0.364,0.522,0.157,0.157,0.8240000000000001,0.647,0.688,0.5379999999999999,0.643,0.188,0.706,0.267,0.067,0.813,0.8240000000000001,0.529,0.024
263,356.0,47.0,0.13,0.84,0.87,0.06,0.81,0.13,0.02,0.13,0.67,0.18,0.0,0.43,0.17,0.11,0.22536201132080205,6.57,6.24,4.32,0.222,0.195,0.098,0.171,0.073,0.044000000000000004,0.0,0.087,0.055999999999999994,0.128,0.17,0.917,0.75,0.75,0.5,0.75,0.33299999999999996,0.75,0.385,0.231,0.636,0.6920000000000001,0.6920000000000001,0.0
264,309.0,72.0,0.23,0.56,0.88,0.21,0.54,0.24,0.04,0.4,0.4,0.15,0.0,0.36,0.22,0.13,0.03,6.66,5.51,2.79,0.32299999999999995,0.594,0.478,0.36200000000000004,0.348,0.078,0.6,0.212,0.19,0.18100000000000002,0.23600000000000002,0.7859999999999999,0.615,0.6920000000000001,0.7,0.6,0.35700000000000004,0.7140000000000001,0.429,0.28600000000000003,0.5379999999999999,0.929,0.857,0.069
265,398.0,67.0,0.17,0.88,0.91,0.15,0.64,0.21,0.06,0.33,0.3,0.31,0.0,1.11,0.33,0.31,0.12,6.89,6.82,4.38,0.297,0.469,0.281,0.313,0.313,0.136,0.375,0.28800000000000003,0.47200000000000003,0.09,0.22399999999999998,0.727,0.8,0.47600000000000003,0.5,0.7,0.22699999999999998,0.7390000000000001,0.23800000000000002,0.19,0.6,0.9570000000000001,0.652,0.136
266,224.0,32.0,0.14,0.9,0.97,0.03,0.9,0.07,0.0,0.29,0.52,0.19,0.0,0.94,0.03,0.06,0.06,6.62,6.55,5.73,0.207,0.29,0.29,0.032,0.161,0.09699999999999999,0.0,0.25,0.0,0.125,0.21899999999999997,0.75,0.5710000000000001,0.429,0.5,0.625,0.25,0.375,0.111,0.444,0.778,1.0,0.5,0.0
267,370.0,50.0,0.14,0.98,0.94,0.12,0.64,0.24,0.06,0.44,0.38,0.12,0.0,0.75,0.08,0.16,0.02,6.95,6.84,4.31,0.34,0.5529999999999999,0.426,0.213,0.319,0.1,0.0,0.06,0.16399999999999998,0.08,0.2,0.8640000000000001,0.684,0.682,0.529,0.833,0.444,0.826,0.3,0.2,0.7140000000000001,1.0,0.636,0.02
268,326.0,59.0,0.18,1.0,0.97,0.09,0.59,0.33,0.05,0.29,0.53,0.12,0.0,0.64,0.41,0.2926297438527195,0.08724737393540231,6.65,6.63,4.14,0.382,0.158,0.12300000000000001,0.053,0.08800000000000001,0.08900000000000001,0.6,0.5760000000000001,0.575,0.136,0.18600000000000003,0.9309999999999999,0.885,0.862,0.632,0.63,0.5670000000000001,0.903,0.308,0.154,0.741,0.966,0.862,0.018000000000000002
269,268.0,51.0,0.19,0.98,0.75,0.24,0.62,0.14,0.08,0.42,0.38,0.12,0.0,0.59,0.04,0.04,0.42321173853671806,6.78,6.75,4.05,0.37799999999999995,0.34700000000000003,0.204,0.265,0.204,0.28600000000000003,0.7140000000000001,0.235,0.35700000000000004,0.13699999999999998,0.275,0.8,0.647,0.7140000000000001,0.545,0.684,0.381,0.857,0.4,0.6,0.5710000000000001,0.9,0.5710000000000001,0.14300000000000002
270,205.0,32.0,0.16,1.0,1.0,0.19,0.78,0.03,0.13,0.5,0.31,0.06,0.0,1.38,0.16,0.06,0.13,3.73,4.36,2.85,0.593,0.4,0.267,0.16699999999999998,0.3,0.129,1.0,0.19399999999999998,0.519,0.094,0.25,0.905,0.8420000000000001,0.7140000000000001,0.8,0.7,0.5710000000000001,0.9520000000000001,0.524,0.33299999999999996,0.7,0.905,0.81,0.0
271,330.0,42.0,0.13,0.95,0.86,0.08,0.68,0.25,0.17,0.33,0.36,0.14,0.0,0.36,0.31,0.18,0.29,6.58,6.74,3.22,0.231,0.385,0.231,0.154,0.256,0.073,0.667,0.244,0.19399999999999998,0.16699999999999998,0.33299999999999996,1.0,1.0,0.8,0.556,0.615,0.5710000000000001,1.0,0.375,0.43799999999999994,0.4,1.0,0.615,0.0
272,370.0,36.0,0.1,0.91,0.91,0.11,0.69,0.2,0.11,0.22,0.61,0.06,0.0,0.5230861688191898,0.06,0.04532658736005334,0.11,6.33,6.0,3.86,0.273,0.385,0.34600000000000003,0.192,0.26899999999999996,0.083,0.33299999999999996,0.08800000000000001,0.125,0.055999999999999994,0.16699999999999998,0.857,0.5710000000000001,0.625,0.2,0.7140000000000001,0.28600000000000003,0.5710000000000001,0.14300000000000002,0.14300000000000002,1.0,0.75,0.5,0.028999999999999998
273,743.0,145.0,0.2,0.67,0.84,0.09,0.53,0.38,0.09,0.33,0.4,0.18,0.0,0.61,0.19,0.28222837868810335,0.03,6.1,5.48,3.37,0.371,0.409,0.299,0.23399999999999999,0.321,0.107,0.583,0.147,0.392,0.11,0.28300000000000003,0.9229999999999999,0.648,0.654,0.528,0.5579999999999999,0.439,0.7859999999999999,0.33299999999999996,0.255,0.6940000000000001,0.893,0.649,0.11599999999999999
